"V1" "V2" "V3" "V4"
"825" 9.06371583291428e-32 0.737388879784495 0.528042080186507 1.56722739740156e-28
"826" 0.69931997128708 1.46746680280267e-31 1.266774540272e-25 0.769720227479379
"827" 0.692553633112033 1.46746680280267e-31 1.266774540272e-25 0.766794119736113
"828" 0.68563010840966 1.46746680280267e-31 1.266774540272e-25 0.760807079906674
"829" 1.07918906150268e-31 0.680665943155136 5.14817498298991e-10 0.19734990476041
"830" 0.671301639483029 1.62237801014391e-31 3.93054986301533e-26 0.760807079906674
"831" 0.69931997128708 1.80596405129443e-31 1.266774540272e-25 0.769720227479379
"832" 8.31032403377751e-28 0.70503912743852 0.853927156215832 1.30182651214916e-31
"833" 0.666590067186085 4.63924847874903e-27 1.67087381981203e-31 0.627019705896249
"834" 0.695956288299514 2.73283467134782e-31 2.26486781954263e-25 0.783702703598232
"835" 0.32254109313097 0.666795508566585 4.02476460193136e-08 2.11585106731575e-31
"836" 0.316223516512949 0.662353275953444 1.5308915607861e-08 2.71743193043275e-31
"837" 0.523059044535653 0.782353740250275 0.211445184685415 2.85067414073923e-31
"838" 5.6741427899424e-07 0.000698776721181993 2.07831446247362e-07 3.00314794667648e-31
"839" 0.689111679119784 4.48574051564068e-31 8.5864002443691e-26 0.805782062881227
"840" 4.06376985279955e-31 0.755405048187569 1.08221160816328e-09 0.182521684917747
"841" 0.59407403154503 0.793001381357928 0.268218096160985 4.79600909656145e-31
"842" 0.345077963011888 1.107104878103e-10 9.60535497456578e-31 5.14580655415899e-31
"843" 6.32527125884783e-31 0.872080013095481 0.725192445833564 4.74272624560021e-29
"844" 0.00758528751733196 0.854985557487662 0.83518471021202 7.56267867513168e-31
"845" 8.04942744438604e-31 0.874820765435038 0.725192445833564 1.76565663473828e-29
"846" 8.04942744438604e-31 0.874820765435038 0.717403430268239 2.89635234636253e-29
"847" 0.104106298995772 0.166063086045753 1.37325578131426e-07 8.54462402927341e-31
"848" 0.236885406097289 0.657848817518299 9.15035689721454e-09 8.73211135715518e-31
"849" 0.316223516512949 0.707900150639855 9.35316702458288e-08 9.43567919336113e-31
"850" 0.0175042060334557 2.8535615245145e-10 1.15900632707994e-30 4.8836730870771e-22
"851" 0.703053693755451 9.57663010249045e-30 1.45804661014824e-30 0.598031681256365
"852" 1.30200563062041e-30 0.0256920572944654 0.104291416696453 0.207612935574085
"853" 1.30200563062041e-30 0.874820765435038 0.728992470742927 3.70711287742762e-29
"854" 0.21742988430273 1.38076442289623e-25 2.46864271608691e-27 1.70858666918298e-30
"855" 0.556950831498276 0.793001381357928 0.246366907246629 1.74669824604705e-30
"856" 1.94354220576578e-30 0.707802216033393 1.22426136225661e-09 0.143735015063395
"857" 0.723850524277923 3.19420043858595e-30 1.09158538322429e-25 0.862602757866553
"858" 0.00150424110258636 0.754333154153641 0.585351300605721 2.34989381357813e-30
"859" 2.68599434395478e-30 0.295180294078726 0.0971469439848894 0.717815402853316
"860" 0.412209464945263 2.02162847676713e-10 1.10145324953895e-28 3.13378691149669e-30
"861" 1.03127165793135e-25 0.841410673463948 0.73386859577012 3.13378691149669e-30
"862" 0.111427816830119 4.76705820800282e-30 8.38709839215325e-17 0.872700891897644
"863" 0.487430777233134 0.790401028876188 0.246366907246629 3.77244820237681e-30
"864" 0.706910376476434 5.60924410511963e-30 1.88444575697009e-26 0.620350472319949
"865" 0.725628571909035 5.90935069583168e-28 4.73170914313011e-30 0.732519259364661
"866" 0.720257745166626 6.63057890816715e-30 1.98835935004022e-22 0.833868735846752
"867" 0.733480818060438 4.98572675441809e-28 5.68499141792472e-30 0.723287682404743
"868" 0.736044870295209 2.990362281391e-28 5.68499141792472e-30 0.720130141206812
"869" 0.57318908762751 0.759201824274404 0.244501777681756 5.08374644497199e-30
"870" 0.117203422718969 0.609311629908812 7.48473987898142e-10 5.29560856297782e-30
"871" 0.728272929009994 2.990362281391e-28 6.82874055080552e-30 0.723287682404743
"872" 0.450326776762126 0.800565554273555 0.328653736439135 6.28869428127551e-30
"873" 0.540234651745753 0.803010165280567 0.225162198956754 6.28869428127551e-30
"874" 0.511364964618967 0.800565554273555 0.260870381371417 6.28869428127551e-30
"875" 6.91960166316543e-30 0.743374616800549 0.594924868750915 2.26190758642299e-29
"876" 0.487430777233134 0.78776008819599 0.298134751553045 8.11388793901933e-30
"877" 0.462838712298171 0.803010165280567 0.336340266953307 8.11388793901933e-30
"878" 0.00342797701302968 0.871496171655459 0.737210096292795 8.37622820477373e-30
"879" 8.51972613649798e-30 0.870682429937909 0.757241964832082 9.90492723647872e-29
"880" 0.68563010840966 1.3357626742942e-29 3.02057395852169e-21 0.801425435481821
"881" 1.00959229001247e-29 0.699896867761552 5.82373180004891e-10 0.11945801104266
"882" 0.711550352713485 1.6469730710263e-29 8.63102436011899e-19 0.833055175904746
"883" 0.493479521206871 0.78776008819599 0.283081164572056 1.3488561639715e-29
"884" 4.99453436691799e-27 0.657848817518299 0.865920477418408 1.37767133783937e-29
"885" 1.38943002089402e-29 0.710384984028891 5.30239487997246e-10 0.11945801104266
"886" 0.786284831377391 2.12652616690919e-29 5.35802444771936e-29 0.711509245847378
"887" 0.0567104093268667 2.16483212943903e-29 3.28809015904253e-24 0.393110805686423
"888" 0.723850524277923 2.44411418082549e-29 5.21518194950955e-19 0.834959220164922
"889" 0.714678563349898 2.44411418082549e-29 7.29905310778581e-19 0.844083960773501
"890" 0.523059044535653 0.798082986176664 0.246366907246629 1.73793547983823e-29
"891" 0.499485664573783 0.790401028876188 0.313338918853977 1.73793547983823e-29
"892" 0.203002646279455 4.86140963047041e-09 2.72174658843879e-26 1.89395510644936e-29
"893" 1.91077086584575e-29 0.705193402321346 4.8267519911073e-10 0.103822176574677
"894" 0.655677708868266 3.38015714908002e-29 3.7129546995388e-21 0.795758862643379
"895" 0.712923357507263 3.38015714908002e-29 7.04089427557507e-22 0.831619460273427
"896" 0.0511005718455477 3.75478441947594e-29 5.87506625853173e-25 0.42336236781922
"897" 0.668674361824592 4.25908873764594e-29 3.7129546995388e-21 0.801425435481821
"898" 0.712986356933393 4.43719350006658e-29 5.83952153017464e-20 0.794947694339996
"899" 0.0627708834041704 4.48855680979326e-29 1.39421459892223e-24 0.42336236781922
"900" 0.528833934745059 0.793001381357928 0.298134751553045 3.70711287742762e-29
"901" 0.692553633112033 5.3644796064939e-29 1.22513324637442e-23 0.806350179742569
"902" 0.53455943156458 0.798082986176664 0.305720513519188 3.70711287742762e-29
"903" 0.523059044535653 0.795561813378772 0.298134751553045 3.70711287742762e-29
"904" 4.21529564047758e-29 0.625727496086791 2.59426507684736e-08 0.204048647582747
"905" 4.22419688776377e-29 0.730702543390235 2.14250793417471e-09 0.136962771032663
"906" 0.732023960751593 6.56907964549959e-29 3.68522097887535e-21 0.778550578881543
"907" 1.69639465423233e-27 4.54789090651238e-14 1.99265981238759e-06 4.57883736384532e-29
"908" 0.487430777233134 0.773922768209189 0.160616752726967 4.74272624560021e-29
"909" 0.528833934745059 0.798082986176664 0.313338918853977 4.76762842154385e-29
"910" 0.528833934745059 0.798082986176664 0.305720513519188 4.76762842154385e-29
"911" 0.517235713480099 0.795561813378772 0.305720513519188 4.76762842154385e-29
"912" 0.000201430432057847 0.566748508325222 0.132633886565022 6.12870198639668e-29
"913" 6.52465285740961e-06 0.190689839264948 1.70146635124214e-07 6.57718804147721e-29
"914" 0.528833934745059 0.795561813378772 0.305720513519188 7.87470092404504e-29
"915" 0.674444605812322 1.38009544935463e-28 1.76597963321695e-27 0.769261157064438
"916" 0.688155216066163 1.38009544935463e-28 4.61012510370798e-21 0.785519855789871
"917" 0.25658132706537 6.92514448689245e-23 2.78994728504801e-25 9.90492723647872e-29
"918" 0.244696769630577 1.52959246121735e-22 1.54993256144869e-25 9.90492723647872e-29
"919" 9.81078688607349e-29 0.745077218052362 2.77847511596432e-10 0.0289377241654218
"920" 0.297400732995313 9.02460447277151e-23 8.5864002443691e-26 1.16597180832704e-28
"921" 0.493479521206871 0.803010165280567 0.246366907246629 1.26495292654613e-28
"922" 0.523059044535653 0.793001381357928 0.239220657881304 1.26495292654613e-28
"923" 5.59281069029341e-27 4.54789090651238e-14 1.64797144657657e-06 1.30988564485587e-28
"924" 0.248636691564085 4.64941121615284e-23 1.1540224168517e-25 1.37226914558647e-28
"925" 0.473487889186122 2.01743807741909e-28 4.84686137327934e-17 0.816298842418933
"926" 0.366295747915942 2.12444323142633e-28 1.40165219207807e-14 0.817296190283563
"927" 1.48887615260595e-28 0.681886198290404 7.90020750513593e-10 0.113734597787563
"928" 0.493479521206871 0.795561813378772 0.275623331012364 1.61474898812576e-28
"929" 0.511364964618967 0.805417459723545 0.328653736439135 1.66581587739878e-28
"930" 0.528833934745059 0.814686026202806 0.36716774242771 2.06036047627976e-28
"931" 0.505447892583725 0.793001381357928 0.320984980022801 2.13643593581611e-28
"932" 0.744057446478859 3.09421687886431e-28 4.99328738892433e-18 0.824213243469385
"933" 0.282228717557356 8.92181031108842e-21 1.03058217641263e-22 2.5587076540505e-28
"934" 0.487430777233134 0.803010165280567 0.232150920353233 2.62777926655284e-28
"935" 0.708256192745281 4.04346048612666e-28 1.43791792455381e-21 0.832655059877486
"936" 4.69403803432621e-27 0.794309820712065 0.734403354517099 2.94603473030561e-28
"937" 0.777292881650961 0.620735708657303 0.000714644074137381 2.97879309933049e-28
"938" 3.12472929272668e-28 0.742760145707766 1.39278844000813e-10 0.0215542572516583
"939" 0.53455943156458 0.803010165280567 0.313338918853977 3.50924072471159e-28
"940" 0.646891734686172 5.05137537226039e-28 1.43791792455381e-21 0.823542115265999
"941" 0.715565769064145 5.05137537226039e-28 1.17243466289751e-21 0.825877197141771
"942" 0.0118570502171975 0.677631690825375 0.624498569131631 3.57076105963379e-28
"943" 0.0427040384407157 5.33110217448692e-28 3.28809015904253e-24 0.411306409840164
"944" 0.591965098236606 0.759427368298406 0.368798024906982 4.06290235843893e-28
"945" 0.523059044535653 0.800565554273555 0.246366907246629 4.26876720001136e-28
"946" 0.677008055697898 6.30816998609763e-28 2.16025763192184e-21 0.823542115265999
"947" 0.523059044535653 0.814686026202806 0.344039701834996 4.49441801904482e-28
"948" 2.21126485489643e-24 1.41917873013409e-16 4.23212270865379e-09 5.01613357995339e-28
"949" 0.545858780035735 0.78776008819599 0.225162198956754 5.43713715458119e-28
"950" 0.637792832055597 0.62598049462614 6.92112123320056e-05 5.75350904611131e-28
"951" 0.53455943156458 0.790401028876188 0.275623331012364 5.75350904611131e-28
"952" 0.0150017604617759 0.562234823070842 0.223774564353825 6.26429457205836e-28
"953" 6.99664642496869e-28 0.310350340936765 0.112497335059933 0.692863860045977
"954" 4.59039926665912e-25 8.99351737033885e-17 4.23212270865379e-09 7.7053907912645e-28
"955" 0.628470666918464 1.22576790459994e-27 3.96609555047302e-21 0.818753714886992
"956" 0.668674361824592 1.52844917297909e-27 3.96609555047302e-21 0.821167878337098
"957" 0.517235713480099 0.795561813378772 0.320984980022801 1.2036618244741e-27
"958" 0.637792832055597 0.620888730978542 8.38961448341608e-05 1.2036618244741e-27
"959" 1.62104358495186e-26 0.859436943457294 0.787729003502163 1.3080171846284e-27
"960" 0.305739657225023 1.17528668893298e-22 3.84870913745832e-25 1.31513325240345e-27
"961" 0.57318908762751 1.9051578143591e-27 2.9282217824639e-20 0.770806121080709
"962" 0.633159741381633 1.9051578143591e-27 8.86634776304495e-21 0.825877197141771
"963" 0.664426920167095 1.9051578143591e-27 4.85253760014217e-21 0.823542115265999
"964" 0.0121441243619902 0.831591368677953 0.821836326276032 1.62525493313075e-27
"965" 0.283653445279688 2.0888751112724e-22 6.70247250888343e-25 1.62525493313075e-27
"966" 0.660125260344887 2.37382166946054e-27 4.85253760014217e-21 0.818753714886992
"967" 0.646891734686172 2.37382166946054e-27 8.86634776304495e-21 0.821167878337098
"968" 0.786949147675164 2.37382166946054e-27 1.08986308827608e-24 0.774298544312443
"969" 0.0370399162568371 2.55417675583188e-27 8.52877687054817e-16 0.0132280410144378
"970" 3.00037785965139e-05 0.290443385060637 7.32049888725668e-07 1.81057949448556e-27
"971" 0.0142785050541985 0.751259069731807 0.73013668935723 2.15059895408128e-27
"972" 0.736044870295209 9.10547298372505e-22 6.81215183005377e-26 2.23448768963624e-27
"973" 0.16409087566716 2.28635713724034e-08 2.30854907924253e-24 2.3470669453987e-27
"974" 0.646891734686172 3.68123725459317e-27 5.93473227255753e-21 0.825877197141771
"975" 0.779443989302031 0.587609155125716 0.000549954542423597 2.78860340540219e-27
"976" 0.55641651055696 3.77419073363614e-12 3.48387248198502e-27 1.12893401315202e-24
"977" 0.229117649610246 8.52725682663681e-23 1.23142045253958e-23 3.30150121348907e-27
"978" 3.96565207801523e-24 7.38990180293412e-16 1.51698125743807e-08 3.42360763716209e-27
"979" 2.21126485489643e-24 1.92075861971571e-16 7.60096326993925e-09 3.42360763716209e-27
"980" 0.0112094315321347 0.831591368677953 0.821836326276032 3.64490827987491e-27
"981" 6.00442338600233e-21 0.847513389585772 0.823202740637907 3.7232499522505e-27
"982" 0.019001998201536 5.67838826652544e-27 2.20815782489197e-17 0.019011605976859
"983" 0.179795468402108 6.23595478068902e-27 1.49384237317369e-13 0.529872792118294
"984" 0.715565769064145 7.96218365229537e-27 4.0281959304113e-20 0.78593973506843
"985" 0.729896350786266 9.67381161227153e-27 4.22295054287988e-24 0.717216811690639
"986" 0.196233627141376 9.72104003958031e-27 1.2651757788899e-13 0.550212505592607
"987" 0.225193893948015 3.56596655514841e-21 5.11474022260993e-24 7.45604392718807e-27
"988" 7.04007449463099e-27 1.63068916168687e-12 3.55735548256256e-05 4.51283453617261e-26
"989" 7.24284428315203e-27 0.717706849394536 0.454502415404693 0.00332395598337385
"990" 0.019001998201536 1.25611584630539e-26 7.20870415315584e-17 0.0179419862776969
"991" 0.019001998201536 1.25611584630539e-26 4.35073035889677e-17 0.0169235507953507
"992" 8.83133904379738e-27 0.862876252744279 0.677101836345861 3.74511639846027e-23
"993" 8.99184266975706e-27 0.721221184206055 0.447534108611373 0.00358095440041801
"994" 8.99184266975706e-27 0.721221184206055 0.440524528129772 0.00385564176141305
"995" 0.578493167745702 0.76508932669879 0.14904973564213 1.07485557235743e-26
"996" 0.562417451256915 0.762052110089328 0.154772222569159 1.07485557235743e-26
"997" 0.0219888071436752 1.53070585036103e-26 1.00760074330195e-16 0.0150328404351089
"998" 1.11590472456921e-26 0.717706849394536 0.481914201897302 0.00245377006765322
"999" 1.11590472456921e-26 0.867490653034072 0.703959301348478 5.86632758664044e-23
"1000" 0.769306703776717 0.464369165007708 1.64169645295556e-05 1.32652475150699e-26
"1001" 0.0180842081510319 1.86473927168044e-26 1.19062272221273e-16 0.0213119575458507
"1002" 0.188840425875108 0.30453519890145 0.000162789303704087 1.42531352710194e-26
"1003" 2.7198995191718e-23 6.36984432513422e-16 2.13288469348968e-08 1.49519255791692e-26
"1004" 1.38434523018336e-26 0.710525117040592 0.481914201897302 0.00264944760754111
"1005" 1.38434523018336e-26 0.714141684876703 0.475135039559963 0.00264944760754111
"1006" 1.38434523018336e-26 0.717706849394536 0.461426922703983 0.00332395598337385
"1007" 0.455222134153421 0.795129808419951 0.377796484440277 1.5348342683049e-26
"1008" 1.30230339779016e-22 4.11406039705626e-15 3.13105486105702e-08 1.81577097644904e-26
"1009" 1.71672442584803e-26 0.724685269989287 0.461426922703983 0.0028591244690226
"1010" 1.71672442584803e-26 0.710525117040592 0.475135039559963 0.00332395598337385
"1011" 1.71672442584803e-26 0.714141684876703 0.475135039559963 0.00332395598337385
"1012" 0.0304678844830863 2.7648004369093e-26 7.20870415315584e-17 0.0329477967121486
"1013" 0.66451596032997 0.679836097855655 0.000280290828442465 2.21141736515482e-26
"1014" 2.12811777708301e-26 0.714141684876703 0.495312519959887 0.0028591244690226
"1015" 0.545858780035735 0.821275909727421 0.385331280151717 2.45590509820179e-26
"1016" 0.000145627850800155 0.34067641113418 5.2292450825545e-07 2.50777961272901e-26
"1017" 0.718702891347442 3.56904784025679e-26 9.5321929851433e-20 0.783310748778647
"1018" 2.69866179435968e-19 0.84575746120726 0.850405890350487 2.63128794301331e-26
"1019" 0.396815434738754 1.00490748609336e-07 3.10351991638656e-21 2.64131791557997e-26
"1020" 2.63711845721544e-26 0.714141684876703 0.481914201897302 0.0028591244690226
"1021" 0.695362159470114 4.64041751118128e-26 1.82131485883914e-22 0.802614350123353
"1022" 0.703872448732352 3.82908848186474e-12 2.41521655990719e-13 3.95682210616375e-26
"1023" 0.682108612378091 5.80000857508051e-26 3.46627476545331e-21 0.62686046506801
"1024" 0.0163586154746444 6.5207701918725e-26 1.05136601344791e-16 0.0133709507328295
"1025" 4.84113008374741e-26 0.423637016623117 9.30516119711687e-12 0.0763905172620844
"1026" 5.02382451281921e-26 0.257900726167329 1.3361267747767e-13 0.720130141206812
"1027" 0.677008055697898 0.721690417434934 0.000335130025166793 5.74917916813346e-26
"1028" 0.660125260344887 0.679836097855655 0.00030655714883876 5.74917916813346e-26
"1029" 1.0939680563618e-15 8.50885851275103e-26 7.52851882222455e-15 2.99830200289918e-14
"1030" 0.673128265344587 0.675410912601758 0.000366196534886343 7.29179904587344e-26
"1031" 0.66451596032997 0.688491447244643 0.000399957439927084 7.29179904587344e-26
"1032" 0.000754794051632623 0.314829910612339 0.0156040493081512 7.29179904587344e-26
"1033" 0.0507086828437282 1.02908166050007e-25 1.71673152236747e-16 0.477765223443443
"1034" 5.72863163020262e-21 0.836252550373324 0.807103536164141 9.08014760163859e-26
"1035" 9.4743868859581e-26 0.721221184206055 0.501927948024079 0.00332395598337385
"1036" 9.75070515521456e-26 0.688353889553714 0.0578843505120922 0.777358415442861
"1037" 1.01005183892158e-25 0.258738636774463 0.213620690096749 0.45555785582347
"1038" 0.809559696151706 1.5712033737915e-25 3.51177045454054e-19 0.787118165347266
"1039" 0.000414746620392393 0.365263454071606 0.0288013881137128 1.17134844259556e-25
"1040" 0.0579970497397454 1.9720821027101e-25 3.52195015868161e-17 0.403103209909722
"1041" 0.000820114565565633 0.321999238092278 0.0156040493081512 1.48357178905616e-25
"1042" 0.734338434529304 0.679836097855655 0.000256156849232623 1.48357178905616e-25
"1043" 0.000452645989176989 0.358042444792949 0.024105438325507 1.87814361026251e-25
"1044" 0.668850167195193 0.661738710374959 0.000436628049298869 1.87814361026251e-25
"1045" 0.0681771275463279 2.72640158880795e-25 4.06218953339386e-17 0.414813607268726
"1046" 0.0703609870611699 3.20463837747262e-25 4.06218953339386e-17 0.44378777378081
"1047" 0.697642980582453 0.661738710374959 0.000366196534886343 2.37654885004525e-25
"1048" 0.788600468884625 3.27438977426015e-25 4.78845593460366e-20 0.852590681205211
"1049" 2.51612424857239e-25 0.677631690825375 0.869730272441343 7.02320866302725e-21
"1050" 0.727394492528554 0.652288437137536 0.000194983601162229 3.0058157903005e-25
"1051" 0.804701567406476 4.15872186839204e-25 2.11008542525658e-19 0.819785948536212
"1052" 0.131734268542459 4.48982802638146e-25 3.17777229818431e-10 0.671843335434202
"1053" 0.0960547116725137 5.88711070068664e-25 4.00166102945676e-10 0.821342947411927
"1054" 0.71444976742737 0.718394155137569 0.0122573542915056 4.35458532620181e-25
"1055" 0.689475850232263 0.425194122330298 0.000156806866791454 4.52185313861271e-25
"1056" 4.14206236404245e-25 0.86829450149829 0.667009982250249 6.08027526877298e-23
"1057" 0.740771846102982 0.641443588884622 0.00240750907385118 5.14435844493792e-25
"1058" 0.0219888071436752 7.47518406154704e-25 1.18688705979421e-15 0.0329477967121486
"1059" 0.734338434529304 0.684196081953701 0.000399957439927084 6.06449596690872e-25
"1060" 5.86939794693725e-25 0.461361065228705 3.81682810750181e-11 0.112053777853553
"1061" 0.7718172323645 9.10557214401755e-25 7.56816069546633e-22 0.811819313193123
"1062" 6.29238517100893e-25 0.662922098308423 0.602997724605446 0.00648881011846436
"1063" 6.6248450063141e-25 0.457084786947283 3.47312505449541e-11 0.0870880572885647
"1064" 0.482942093745167 1.08075731409707e-24 6.27587401825543e-13 0.744911284834174
"1065" 7.10200327166536e-25 0.520290570859494 1.81446071969131e-11 0.0335266671440028
"1066" 7.56358563092932e-25 0.859401577731127 3.56444882122533e-07 0.154059178059007
"1067" 8.11849246815368e-25 0.289676018020471 6.834969567451e-13 0.669722631248688
"1068" 8.27255410478129e-25 0.72619772024432 0.852016669771878 8.01530129701276e-19
"1069" 0.704527826719237 0.670919968624181 0.000476439123520608 9.66059109999382e-25
"1070" 8.86918749516215e-25 0.871201492859719 8.19197724497392e-07 0.166451132288004
"1071" 8.95601529964172e-25 0.63596353051541 0.757241964832082 1.95196783935726e-15
"1072" 1.03979052790406e-24 0.857115029316336 3.00965016849009e-07 0.154059178059007
"1073" 1.07253235727775e-24 0.509232429282907 1.25911615105633e-11 0.049391821543829
"1074" 0.734338434529304 0.70503912743852 0.000796372686183287 1.21844035362945e-24
"1075" 1.11666445339188e-24 0.659762170028535 0.747083090709675 1.36013723457773e-15
"1076" 1.21874766385414e-24 0.874207525688157 5.41921652244107e-07 0.154059178059007
"1077" 1.37270752099703e-24 3.32586484803679e-10 4.43173409127492e-15 0.0250542654953426
"1078" 1.62434549025467e-24 0.293471822271919 3.23553725381333e-13 0.723287682404743
"1079" 0.269703837945264 0.500994204038827 0.00269963733411465 2.26232632296083e-24
"1080" 0.62219154422777 3.40744556709778e-24 2.05082894537407e-17 0.811113116955266
"1081" 0.363116617843074 1.18249375669114e-07 2.80152178325751e-17 2.60492606764354e-24
"1082" 2.29532851328738e-24 0.863840345439973 3.56444882122533e-07 0.130915700801911
"1083" 2.29532851328738e-24 0.869149013914771 5.41921652244107e-07 0.146097641617201
"1084" 0.0239410957565568 3.53305249823213e-24 1.15483204100806e-15 0.393400443654041
"1085" 2.35031184825826e-24 2.8200834026096e-10 3.5941771929779e-15 0.0259756148882184
"1086" 2.68746284378308e-24 0.867056521402874 5.41921652244107e-07 0.162261475087868
"1087" 0.155185154897835 2.70820375854625e-07 1.89687757826543e-23 3.06887575549799e-24
"1088" 2.68746284378313e-24 0.687715251103781 0.569572625747971 0.0190761588746787
"1089" 0.155185154897835 1.69848131555065e-07 7.92383303206323e-24 3.06887575549799e-24
"1090" 0.153810508468934 4.12871424109857e-24 5.98247614424915e-12 0.665928057055663
"1091" 3.30197948318966e-24 0.703135517898965 0.54594853161838 0.0214304465190671
"1092" 3.66502467866472e-24 0.860754768441125 0.00273123196906808 0.724024740130442
"1093" 0.608833652040384 5.77299166845309e-24 4.72767977748681e-14 0.870983092286644
"1094" 3.77476309706363e-24 0.316753973249884 8.75158319029688e-13 0.659902358822032
"1095" 4.22307922600935e-24 0.853104804899619 0.0102399547068595 0.710171435247291
"1096" 4.22307922600935e-24 0.842668146090368 0.00737987406256001 0.73014549844841
"1097" 4.58702310175185e-24 0.0296874012746821 0.833551942177314 0.0913356927750199
"1098" 4.97915616555816e-24 0.691651766715862 0.575312889898881 0.0190761588746787
"1099" 0.356137372439283 0.828012642252321 0.527554030687754 5.7858233359743e-24
"1100" 5.10314815667246e-24 0.820463380959294 0.000234843727321693 0.112179274875401
"1101" 0.722956929125759 9.78584004170423e-21 6.36797445361278e-24 0.646112638336863
"1102" 5.47880096182142e-24 0.688024770602175 0.531318553272016 0.00727463520075906
"1103" 5.58641865088571e-24 0.839976776332274 0.0281030196566366 0.618142205614294
"1104" 0.573701476084014 8.99428219175461e-24 1.7236532707028e-17 0.747239733685944
"1105" 3.81206976426911e-22 5.55713967133628e-14 1.48268079310889e-06 6.81566538764565e-24
"1106" 0.106130929133993 9.65412871335705e-24 4.49906747419708e-22 0.629236809838839
"1107" 6.42486922996976e-24 0.694493867320831 0.746799553021816 4.55422053028215e-17
"1108" 6.42486922996976e-24 0.686186551671709 0.760517696885717 1.80600831885386e-16
"1109" 6.62429586644768e-24 0.854580359212975 0.00579835008940673 0.740850532012505
"1110" 6.62429586644768e-24 0.851128960819129 0.00579835008940673 0.743449273855156
"1111" 1.81758174587482e-20 2.77656311797117e-15 1.38539686001899e-07 8.3129672108742e-24
"1112" 7.35401566190763e-24 0.689479408011232 0.539880055960205 0.0316502557346459
"1113" 7.4245406349205e-24 0.311306699517051 7.73515071415975e-13 0.651962794316206
"1114" 7.49711163540287e-24 0.695533640696795 0.575312889898881 0.0214304465190671
"1115" 0.771628775680118 0.421059720558947 1.457941212439e-06 8.81239174021129e-24
"1116" 7.69373823402858e-24 0.853104804899619 0.00608779975789357 0.74855590259628
"1117" 8.18983342864185e-24 0.848307139781192 3.18722729377374e-07 0.170698741371842
"1118" 0.373723531777702 1.35360660803307e-23 1.41244829633592e-15 0.830343277757681
"1119" 8.78700218208593e-24 0.278980622332653 4.15590731224925e-13 0.64792308750977
"1120" 0.64105984145877 5.40852309394704e-18 1.9786493276837e-19 1.09595356191449e-23
"1121" 0.132815982181537 1.05747144799763e-06 1.77899830041182e-22 1.09856889351209e-23
"1122" 9.59446845078137e-24 0.857993773137952 8.89161276551028e-07 0.112602073070075
"1123" 9.90920442119968e-24 0.698556156936558 0.753774437012683 5.52443903979962e-17
"1124" 1.03968640402383e-23 0.32768367260846 1.43025340950783e-12 0.637241511236631
"1125" 1.03968640402383e-23 0.330986200774704 9.8989708416682e-13 0.64792308750977
"1126" 1.09727132818231e-23 0.725604692908077 0.527554030687754 7.43251862187375e-12
"1127" 1.11197840810472e-23 0.688024770602175 0.536671200354808 0.00771573936553347
"1128" 0.0288522458083474 0.663190922056733 0.292686135788722 1.3165368718335e-23
"1129" 1.22985663281174e-23 0.698556156936558 0.753774437012683 5.52443903979962e-17
"1130" 1.2570770828735e-23 0.867184930372622 0.00338029618116422 0.721156149469797
"1131" 0.392336174872886 1.94885308080592e-23 3.27343396086334e-09 0.763999293300217
"1132" 0.799327054660803 2.23839195519825e-23 7.83188940221142e-14 0.787325934126919
"1133" 0.185195800071815 2.26384951891218e-07 4.58307327953208e-20 1.68472092453607e-23
"1134" 1.49429267192849e-23 0.784147493257253 0.757922358221262 2.26191667976621e-23
"1135" 0.00105298139521295 0.530865412316258 0.134162542084316 1.7680389868409e-23
"1136" 1.52577037361736e-23 0.698556156936558 0.709356683899637 1.37854615793465e-14
"1137" 0.611279216223031 0.823797936749306 0.431812601100784 1.7680389868409e-23
"1138" 1.73916462840358e-23 0.838038882824471 0.0275611316804298 0.654866476941646
"1139" 1.73916462840358e-23 0.811506306994513 0.082013294274486 0.576358050507022
"1140" 1.89209472394116e-23 0.655133698096843 0.757174546771249 5.70767911071627e-15
"1141" 1.9699050547168e-23 0.27765036295171 3.66744044776698e-13 0.723287682404743
"1142" 0.706507832615181 3.09452425640623e-23 4.47135376866458e-19 0.59446651041707
"1143" 0.0507086828437282 3.16008467258169e-23 8.43682040571944e-15 0.483324722609536
"1144" 2.18125799073968e-23 0.846366159545959 0.0112198297996375 0.716043807954642
"1145" 0.0281812777875206 3.46819136878145e-23 1.66877611975803e-12 0.0520207636576935
"1146" 3.77908473525796e-19 1.21329284698422e-18 1.2159402127037e-09 2.95164299936431e-23
"1147" 0.65576904573247 0.762052110089328 0.275623331012364 2.99026567053688e-23
"1148" 0.458522740072689 4.20002461741381e-23 3.72215759725554e-16 0.655001745896447
"1149" 6.16777963188002e-07 4.44644810259657e-23 1.67144895106143e-21 1.00152837978685e-10
"1150" 0.728272929009994 9.78584004170423e-21 3.84605785960243e-23 0.684062131537212
"1151" 0.428753126643065 0.718779047593165 0.00183235065740529 4.66774023671627e-23
"1152" 4.07496403929383e-23 0.839821007090832 0.045813070147371 0.633964266029179
"1153" 0.60293121436872 6.98661353118346e-23 1.20572485777005e-18 0.775440884528301
"1154" 4.56441543256697e-23 0.848771040494103 0.0134299208069497 0.719584757868337
"1155" 0.0203264826695944 7.5844023880958e-23 3.7730154969984e-11 0.251299533245159
